SYMBOL,Company Name,Company Code,Quarter,Result Date,Price on Result Date,High in next 90 days,Low in next 90 days,Change
IIFL,iiflfinance,II15,Dec 2017 - Mar 2018,,670.25,743.2,526.1,-0.21506900410294663
IVC,ilandfsinvestmentmanagers,ILF02,Sep 2021 - Dec 2021,12-02-2021,4.5,5.35,3.8,0.1888888888888888
INDIACEM,indiacements,IC,Mar 2021 - Jun 2021,11-08-2021,178.75,218.45,157.45,0.22209790209790203
ICIL,indocountindustries,ICI07,Dec 2021 - Mar 2022,29-05-2022,141.1,162.45,120.25,0.15131112686038267
INFIBEAM,infibeamavenues,IIL03,Dec 2019 - Mar 2020,05-06-2020,57.1,78.5,53.15,0.37478108581436076
IOC,indianoilcorporation,IOC,Sep 2021 - Dec 2021,31-01-2022,125.2,135.05,110.0,-0.12140575079872207
IRCON,irconinternational,II07,Mar 2019 - Jun 2019,08-08-2019,354.9,436.85,336.35,0.23091011552550028
IIFLSEC,iiflsecuritieslimited,IIFLS54277,Mar 2020 - Jun 2020,18-07-2020,56.1,56.1,36.75,-0.3449197860962567
ISMTLTD,ismt,ISM01,Mar 2019 - Jun 2019,08-08-2019,4.6,5.0,3.65,-0.20652173913043473
IZMO,izmo,LM02,Mar 2019 - Jun 2019,07-08-2019,31.8,37.5,25.45,-0.199685534591195
JAYAGROGN,jayantagroorganics,JAO,Mar 2020 - Jun 2020,25-07-2020,95.65,108.95,85.95,0.13904861474124408
JINDRILL,jindaldrillingindustries,JDI,Mar 2021 - Jun 2021,,130.0,161.1,119.3,0.2392307692307692
JSL,jindalstainless,JSL01,Mar 2019 - Jun 2019,05-08-2019,28.2,37.9,28.2,0.34397163120567376
JINDWORLD,jindalworldwide,JW01,Mar 2019 - Jun 2019,13-08-2019,69.25,70.1,53.7,-0.22454873646209383
JKPAPER,jkpaper,JKP01,Dec 2018 - Mar 2019,,121.85,146.75,95.7,-0.21460812474353708
KALPATPOWR,kalpatarupowertransmission,KPT,Mar 2020 - Jun 2020,12-08-2020,250.15,281.7,232.2,0.12612432540475707
KICL,kalyaniinvestmentcompany,KIC04,Mar 2020 - Jun 2020,10-08-2020,1285.45,1572.15,1241.0,0.22303473491773312
KEC,kecinternational,KEC04,Sep 2021 - Dec 2021,31-01-2022,495.15,525.1,378.95,-0.23467636069877815
KELLTONTEC,kelltontechsolutions,VMF,Dec 2021 - Mar 2022,30-05-2022,73.6,77.15,61.65,-0.16236413043478257
KELLTONTEC,kelltontechsolutions,VMF,Dec 2018 - Mar 2019,30-05-2019,34.95,34.95,14.7,-0.5793991416309013
KKCL,kewalkiranclothing,KKC02,Mar 2021 - Jun 2021,29-07-2021,939.45,1192.35,788.05,0.26920006386715617
KNRCON,knrconstructions,KC13,Mar 2021 - Jun 2021,12-08-2021,280.15,332.45,279.8,0.18668570408709625
KOHINOOR,kohinoorfoods,KF15,Mar 2022 - Jun 2022,08-07-2022,90.45,93.55,55.6,-0.38529574350469875
KPRMILL,kprmill,M15,Jun 2019 - Sep 2019,24-10-2019,625.8,706.15,625.8,0.12839565356343885
KPRMILL,kprmill,M15,Jun 2018 - Sep 2018,29-10-2018,614.95,614.95,515.15,-0.16228961704203604
KRBL,krbl,KRB01,Mar 2018 - Jun 2018,24-07-2018,338.1,390.8,313.6,0.1558710440698018
LAXMIMACH,lakshmimachineworks,LMW,Sep 2018 - Dec 2018,,5538.8,6302.9,5391.35,0.13795406947353206
LAURUSLABS,lauruslabs,LL05,Sep 2018 - Dec 2018,31-01-2019,370.3,405.3,327.4,-0.11585201188225772
LUMAXTECH,lumaxautotechnologies,LAT01,Mar 2019 - Jun 2019,10-08-2019,83.6,102.25,77.5,0.22308612440191397
LUXIND,luxindustries,LHI,Mar 2020 - Jun 2020,17-08-2020,1446.2,1525.9,1313.25,-0.09193057668372288
LYKALABS,lykalabs,LL02,Mar 2022 - Jun 2022,08-08-2022,130.6,160.15,114.05,0.2262633996937214
MAHAPEXLTD,maharashtraapexcorporation,MAC02,Jun 2019 - Sep 2019,13-11-2019,87.95,104.8,86.45,0.19158612848209203
MAHASTEEL,mahamayasteelindustries,MSI11,Jun 2019 - Sep 2019,12-11-2019,155.4,162.45,86.65,-0.4424066924066924
MAHESHWARI,maheshwarilogistics,ML03,Jun 2019 - Sep 2019,14-11-2019,240.75,307.65,216.3,0.2778816199376946
MANINDS,manindustriesindia,MII,Mar 2019 - Jun 2019,14-08-2019,40.15,52.75,37.9,0.31382316313823166
MANINDS,manindustriesindia,MII,Sep 2018 - Dec 2018,12-02-2018,139.8,143.55,115.75,-0.17203147353361953
MANINFRA,maninfraconstruction,MI37,Jun 2019 - Sep 2019,12-11-2019,24.4,32.7,22.1,0.3401639344262297
MANINFRA,maninfraconstruction,MI37,Jun 2018 - Sep 2018,14-11-2018,39.4,39.9,33.85,-0.14086294416243647
MARATHON,marathonnextgenrealty,MNR,Jun 2018 - Sep 2018,,118.75,126.9,100.8,-0.15115789473684213
MASTEK,mastek,M,Jun 2019 - Sep 2019,17-10-2019,331.85,440.3,314.9,0.32680427904173565
MAXVIL,maxventuresindustries,MVI,Dec 2021 - Mar 2022,16-05-2022,95.1,113.85,88.3,0.19716088328075712
MAXVIL,maxventuresindustries,MVI,Sep 2021 - Dec 2021,21-01-2022,126.45,126.45,96.9,-0.2336892052194543
MAYURUNIQ,mayuruniquoters,MU,Dec 2018 - Mar 2019,30-05-2019,310.4,310.4,213.05,-0.31362757731958757
MEP,mepinfrastructuredevelopers,MID,Jun 2019 - Sep 2019,14-11-2019,34.2,43.0,33.0,0.2573099415204677
MITCON,mitconconsultancyengineeringservices,MCE01,Sep 2021 - Dec 2021,,125.0,131.1,75.95,-0.39239999999999997
MMTC,mmtc,MMT,Mar 2019 - Jun 2019,14-08-2019,18.95,26.1,14.3,0.37730870712401066
MOLDTKPAC,moldtekpackaging,MTP01,Sep 2018 - Dec 2018,05-02-2018,324.05,353.6,302.15,0.09118963122974853
MUNJALAU,munjalautoindustries,MAI04,Dec 2021 - Mar 2022,,43.25,54.65,42.95,0.2635838150289017
NAHARCAP,naharcapitalfinancialservices,NCF,Sep 2019 - Dec 2019,11-02-2019,79.95,94.0,76.05,0.1757348342714196
NAHARPOLY,naharpolyfilms,NIH,Dec 2019 - Mar 2020,26-06-2020,71.85,76.45,57.45,-0.20041753653444666
NCC,ncc,NCC01,Mar 2018 - Jun 2018,10-08-2018,98.6,103.65,65.7,-0.3336713995943204
NILKAMAL,nilkamal,NP08,Dec 2019 - Mar 2020,28-06-2020,1146.15,1391.75,1124.1,0.21428259826375246
NKIND,nkindustries,NKI,Dec 2019 - Mar 2020,01-06-2020,21.55,28.1,20.75,0.30394431554524365
NMDC,nmdc,NMD02,Mar 2021 - Jun 2021,12-08-2021,173.45,173.45,134.55,-0.22427212453156517
NRBBEARING,nrbbearings,NRB,Mar 2022 - Jun 2022,06-08-2022,140.3,178.15,137.85,0.2697790449037776
OBEROIRLTY,oberoirealty,OR,Dec 2017 - Mar 2018,24-04-2018,567.05,569.2,457.4,-0.1933691914293272
OMINFRAL,ominfra,OMM02,Mar 2021 - Jun 2021,14-08-2021,33.65,36.05,26.9,-0.20059435364041606
ONMOBILE,onmobileglobal,OG01,Mar 2021 - Jun 2021,06-08-2021,138.1,138.1,110.3,-0.20130340333091962
PANACHE,panachedigilife,PD09,Jun 2022 - Sep 2022,14-11-2022,72.75,72.75,64.1,-0.11890034364261176
PANSARI,pansaridevelopers,PD08,Mar 2022 - Jun 2022,13-08-2022,87.6,133.55,86.65,0.524543378995434
PARSVNATH,parsvnathdevelopers,PD05,Mar 2021 - Jun 2021,13-08-2021,14.5,17.8,12.1,0.22758620689655176
PATELENG,patelengineeringcompany,PEC,Mar 2022 - Jun 2022,08-08-2022,24.8,28.5,20.95,-0.15524193548387102
PCJEWELLER,pcjeweller,PJ,Jun 2019 - Sep 2019,14-11-2019,33.75,33.75,17.9,-0.4696296296296297
PENINLAND,peninsulaland,PL10,Sep 2021 - Dec 2021,12-02-2021,5.9,8.9,5.45,0.5084745762711864
PNCINFRA,pncinfratech,PI26,Mar 2020 - Jun 2020,27-08-2020,169.1,178.15,152.0,-0.10112359550561795
POKARNA,pokarna,PL06,Mar 2019 - Jun 2019,09-08-2019,132.05,178.0,118.9,0.3479742521772055
POLYCAB,polycabindia,PI44,Mar 2019 - Jun 2019,26-07-2019,588.3,781.15,535.75,0.3278089410164883
POWERMECH,powermechprojects,PMP,Mar 2018 - Jun 2018,11-08-2018,959.8,1051.2,797.9,-0.1686809752031673
PRIMESECU,premier,P10,Mar 2021 - Jun 2021,,92.9,129.35,79.8,0.39235737351991373
PRESTIGE,prestigeestatesprojects,PEP02,Mar 2018 - Jun 2018,27-07-2018,268.5,268.5,169.4,-0.3690875232774674
PRIMESECU,primesecurities,PS,Mar 2021 - Jun 2021,23-07-2021,107.6,116.05,79.8,-0.258364312267658
PRSMJOHNSN,prismjohnson,PC,Mar 2019 - Jun 2019,30-07-2019,92.15,92.15,73.5,-0.20238741182854048
PROZONINTU,prozoneintuproperties,PCS03,Dec 2018 - Mar 2019,29-05-2019,31.0,31.35,16.1,-0.48064516129032253
PURVA,puravankara,PP01,Dec 2017 - Mar 2018,30-05-2018,132.45,132.45,95.4,-0.2797281993204982
RVNL,railvikasnigam,RVN,Mar 2019 - Jun 2019,08-08-2019,24.35,26.75,22.9,0.09856262833675558
RAJESHEXPO,rajeshexports,RE07,Sep 2019 - Dec 2019,01-02-2019,618.6,722.85,556.85,0.16852570320077595
RAJESHEXPO,rajeshexports,RE07,Sep 2018 - Dec 2018,12-02-2018,815.1,837.55,640.45,-0.21426818795239844
RAJRATAN,rajratanglobalwire,RGW01,Sep 2021 - Dec 2021,18-01-2022,2714.15,2730.85,510.25,-0.812003758082641
RAMCOIND,ramcoindustries,RI26,Jun 2019 - Sep 2019,31-10-2019,183.1,210.3,178.2,0.14855270344074287
RAMKY,ramkyinfrastructure,RI12,Sep 2018 - Dec 2018,09-02-2018,202.95,212.8,172.2,-0.15151515151515152
RELIANCE,relianceindustries,RI,Mar 2020 - Jun 2020,30-07-2020,2108.85,2324.55,2009.0,0.10228323493847372
RPOWER,reliancepower,RP,Sep 2019 - Dec 2019,,1.8,2.3,1.05,-0.41666666666666663
RPOWER,reliancepower,RP,Jun 2019 - Sep 2019,14-11-2019,4.2,4.2,1.6,-0.6190476190476191
RITES,rites,R02,Mar 2022 - Jun 2022,28-07-2022,261.35,388.15,261.35,0.48517313946814594
RKEC,rkecprojects,RP26,Mar 2022 - Jun 2022,13-08-2022,43.1,54.1,41.75,0.2552204176334107
REPL,rudrabhishekenterprises,RE11,Mar 2020 - Jun 2020,15-07-2020,37.5,53.05,36.0,0.4146666666666666
SAKSOFT,saksoft,S12,Jun 2019 - Sep 2019,13-11-2019,235.8,249.4,199.5,-0.15394402035623414
SALASAR,salasartechnoengineering,STE02,Jun 2019 - Sep 2019,,127.4,127.4,101.4,-0.20408163265306123
SANDHAR,sandhartechnologies,STl06,Jun 2019 - Sep 2019,05-11-2019,243.8,289.85,234.15,0.1888843314191961
SARDAEN,sardaenergyminerals,SEM,Jun 2022 - Sep 2022,12-11-2022,870.95,1045.55,870.95,0.2004707503300992
SAREGAMA,saregamaindia,SI67,Mar 2020 - Jun 2020,31-07-2020,481.55,624.35,459.65,0.2965424151178486
SETCO,setcoautomotive,SA14,Mar 2019 - Jun 2019,13-08-2019,15.15,18.75,13.65,0.23762376237623759
SHALBY,shalby,SL18,Sep 2021 - Dec 2021,,140.55,140.55,104.25,-0.2582710779082178
SHARDAMOTR,shardamotorindustries,SMI04,Jun 2019 - Sep 2019,12-11-2019,1092.35,1123.35,934.0,-0.1449626951068796
SHAREINDIA,shareindia,SIS09,Sep 2021 - Dec 2021,21-01-2022,1282.0,1425.55,1026.85,-0.19902496099844
SFL,sheelafoam,SF14,Mar 2018 - Jun 2018,10-08-2018,1523.55,1752.55,1442.2,0.15030684913524336
SHRIPISTON,shrirampistonsrings,SPR02,Dec 2019 - Mar 2020,25-06-2020,591.9,614.0,541.0,-0.08599425578645038
SOLARINDS,solarindustriesindia,SII04,Jun 2019 - Sep 2019,07-11-2019,1059.55,1294.45,1010.1,0.22169789061393996
SOLARA,solaraactivepharmasciences,SOLAR54154,Mar 2019 - Jun 2019,,420.5,475.85,349.8,-0.16813317479191436
SONACOMS,sonablwprecisionforgings,SBP04,Mar 2021 - Jun 2021,,501.8,765.65,445.2,0.5258070944599441
SONATSOFTW,sonatasoftware,SS42,Dec 2018 - Mar 2019,30-05-2019,354.5,358.95,311.5,-0.12129760225669958
ADROITINFO,adroitinfotechlimited,CC22,Sep 2021 - Dec 2021,21-01-2022,14.1,14.15,7.9,-0.43971631205673756
SPMLINFRA,spmlinfra,SPM05,Mar 2022 - Jun 2022,11-08-2022,39.05,46.2,29.35,-0.24839948783610746
SUMICHEM,sumitomochemicalindialimite,SUMIC54292,Dec 2019 - Mar 2020,05-06-2020,276.35,310.8,264.0,0.12466075628731675
SUNDARMFIN,sundaramfinance,SF20,Dec 2018 - Mar 2019,30-05-2019,1641.95,1702.6,1461.25,-0.11005207223118856
SUTLEJTEX,sutlejtextilesindustries,STI9,Sep 2019 - Dec 2019,05-02-2019,38.55,43.45,34.6,0.12710765239948135
SVPGLOB,svpglobaltextiles,SM18,Mar 2021 - Jun 2021,20-07-2021,107.55,150.9,106.65,0.40306834030683414
SWANENERGY,swanenergy,SM09,Mar 2019 - Jun 2019,14-08-2019,101.7,120.25,99.8,0.18239921337266465
TARC,tarc,ARG,Sep 2021 - Dec 2021,10-02-2021,25.6,35.65,25.6,0.3925781249999999
TARMAT,tarmat,RT06,Mar 2022 - Jun 2022,13-08-2022,50.9,62.85,49.8,0.2347740667976425
TDPOWERSYS,tdpowersystems,TPS01,Sep 2021 - Dec 2021,27-01-2022,427.75,434.95,334.95,-0.2169491525423729
TEXMOPIPES,texmopipesproducts,TPP,Jun 2018 - Sep 2018,13-11-2018,24.15,24.15,18.3,-0.24223602484472043
THEINVEST,theinvestmenttrustindia,FFS03,Mar 2021 - Jun 2021,04-08-2021,117.1,133.05,104.45,0.13620836891545704
WIPL,thewesternindiaplywoods,TWI,Dec 2019 - Mar 2020,29-06-2020,51.0,51.0,47.5,-0.06862745098039216
TWL,titagarhwagons,TW04,Jun 2019 - Sep 2019,05-11-2019,42.1,59.85,41.35,0.4216152019002375
TRIL,transformersrectifiersindia,TRI,Jun 2019 - Sep 2019,14-11-2019,7.9,9.5,6.5,0.2025316455696202
TRIGYN,trigyntechnologies,TT08,Mar 2021 - Jun 2021,11-08-2021,132.15,138.4,107.35,-0.18766553159288696
TRIGYN,trigyntechnologies,TT08,Mar 2019 - Jun 2019,12-08-2019,48.8,55.8,40.7,-0.16598360655737696
TIINDIA,tubeinvestmentsindialtd,TIIND54076,Jun 2019 - Sep 2019,31-10-2019,398.4,524.9,398.4,0.31752008032128515
UFLEX,uflex,U01,Dec 2019 - Mar 2020,30-06-2020,209.55,370.35,209.55,0.7673586256263422
UNIVASTU,univastuindia,UI21,Mar 2022 - Jun 2022,12-08-2022,83.0,88.25,66.7,-0.19638554216867465
UNIVCABLES,universalcables,UC,Mar 2022 - Jun 2022,09-08-2022,182.85,261.0,182.85,0.42739950779327324
UNIVCABLES,universalcables,UC,Mar 2021 - Jun 2021,12-08-2021,175.2,184.15,149.4,-0.14726027397260266
URJA,urjaglobal,UG01,Mar 2020 - Jun 2020,10-08-2020,3.25,3.65,2.65,-0.18461538461538465
VAKRANGEE,vakrangee,VS,Sep 2018 - Dec 2018,25-01-2019,43.2,67.0,39.0,0.5509259259259258
VHL,vardhmanholdings,VH05,Jun 2022 - Sep 2022,08-11-2022,3035.75,3035.75,2899.3,-0.04494770649757056
VHL,vardhmanholdings,VH05,Dec 2021 - Mar 2022,25-05-2022,2913.35,3087.9,2629.05,-0.09758525408893533
VARDMNPOLY,vardhmanpolytex,VP09,Mar 2021 - Jun 2021,13-08-2021,23.65,27.1,20.2,0.1458773784355181
VETO,vetoswitchgearscables,VSC01,Mar 2019 - Jun 2019,14-08-2019,52.75,60.65,45.15,0.14976303317535541
VETO,vetoswitchgearscables,VSC01,Mar 2018 - Jun 2018,13-08-2018,173.15,173.15,75.75,-0.5625180479353162
VINDHYATEL,vindhyatelelink,VT03,Mar 2022 - Jun 2022,09-08-2022,1097.75,1430.8,1068.95,0.3033933044864495
VINDHYATEL,vindhyatelelink,VT03,Mar 2020 - Jun 2020,10-08-2020,712.95,947.25,686.8,0.3286345466021459
WELENT,welspunenterprises,MSK,Jun 2019 - Sep 2019,,85.4,91.5,70.3,-0.1768149882903982
WINDMACHIN,windsormachines,WM01,Mar 2019 - Jun 2019,12-08-2019,20.45,26.05,16.9,0.27383863080684606
AKSHOPTFBR,akshoptifibre,AO03,Sep 2020 - Dec 2020,13-02-2020,6.7,6.7,2.7,-0.5970149253731343
ARMANFIN,armanfinancialservices,AFS04,Sep 2020 - Dec 2020,11-02-2020,839.85,1092.4,319.9,-0.6190986485681967
AUROPHARMA,aurobindopharma,AP,Sep 2020 - Dec 2020,06-02-2020,510.5,653.3,294.7,-0.42272282076395695
CHAMBLFERT,chambalfertiliserschemicals,CFC,Sep 2020 - Dec 2020,01-02-2020,172.0,173.45,98.7,-0.4261627906976744
